overall_qual,age,exter_qual,bsmt_qual,total_bsmt_sf,heating_qc,1st_flr_sf,gr_liv_area,total_bath,kitchen_qual,totrms_abvgrd,fireplace_qu,garage_age,garage_finish,garage_cars,house_style,exterior_1st,mas_vnr_type,foundation,garage_type,saleprice
8,19,4,4,1166.0,4,1179,1179,3.0,3,5,0,19.0,2,2.0,1Story,CemntBd,None,CBlock,Attchd,182000
5,27,4,3,850.0,3,960,960,1.0,3,5,0,26.0,2,2.0,1Story,MetalSd,None,BrkTil,Detchd,103000
10,5,5,5,2633.0,5,2633,2633,3.5,5,8,4,6.0,2,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,466500
6,11,4,3,988.0,3,988,988,3.0,4,6,0,50.0,1,1.0,1Story,MetalSd,None,CBlock,Attchd,149500
7,29,3,4,1061.0,3,1055,1055,2.0,3,4,0,29.0,1,1.0,1Story,Plywood,None,CBlock,Attchd,142500
5,57,3,3,1290.0,3,1422,1422,1.0,3,6,0,34.0,1,1.0,1Story,Stucco,None,PConc,Detchd,136500
6,12,3,4,630.0,5,630,1320,2.5,3,5,0,13.0,1,2.0,2Story,VinylSd,None,PConc,Detchd,137000
7,20,4,4,1675.0,5,1688,1688,3.0,5,6,5,20.0,2,2.0,1Story,Plywood,BrkFace,CBlock,Attchd,226500
7,20,3,4,1300.0,4,1341,1341,2.5,4,5,1,20.0,1,2.0,1Story,HdBoard,None,PConc,Attchd,171500
5,30,3,3,911.0,4,954,954,1.0,3,6,0,30.0,1,2.0,SLvl,MetalSd,None,CBlock,Detchd,132500
3,56,3,0,0.0,2,1040,1040,2.0,3,6,0,57.0,1,2.0,1Story,Stucco,BrkFace,Slab,Detchd,87500
7,7,3,3,858.0,5,872,1789,3.5,3,7,3,7.0,3,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,223000
6,3,4,3,1319.0,3,1537,1537,2.5,4,7,4,46.0,2,2.0,1Story,Wd Sdng,BrkFace,CBlock,Attchd,174000
5,15,3,3,884.0,5,884,884,2.0,3,4,0,55.0,3,1.0,1Story,MetalSd,None,CBlock,Attchd,142000
8,0,4,4,1489.0,5,1489,1489,2.0,4,7,4,0.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,232600
6,7,3,3,1040.0,2,1309,1309,2.5,4,5,2,32.0,2,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,181000
6,33,3,4,942.0,4,1291,2521,3.5,3,10,4,33.0,3,2.0,2Story,CemntBd,None,CBlock,Attchd,151400
8,1,4,4,1626.0,5,1634,1634,2.0,4,7,4,1.0,2,3.0,1Story,VinylSd,Stone,PConc,Attchd,250000
7,22,3,4,980.0,3,980,1714,2.5,3,7,3,22.0,1,2.0,2Story,HdBoard,BrkFace,CBlock,Attchd,196500
7,20,3,3,819.0,3,1312,2454,2.0,3,8,4,57.0,1,2.0,2.5Unf,Wd Sdng,None,PConc,Attchd,185000
6,40,3,3,1216.0,3,1216,1216,2.0,3,5,0,40.0,1,1.0,1Story,HdBoard,BrkFace,CBlock,Attchd,113000
8,0,4,4,1419.0,5,1419,1419,3.0,4,7,4,0.0,2,2.0,1Story,MetalSd,BrkFace,PConc,Attchd,392000
6,7,4,4,756.0,5,769,1573,2.5,4,4,0,7.0,1,2.0,2Story,MetalSd,BrkFace,PConc,Detchd,177000
6,3,4,4,1158.0,5,1158,2443,2.5,4,9,4,3.0,2,3.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,265000
8,9,4,5,1220.0,5,1220,2362,3.5,4,8,3,9.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,312500
10,8,5,3,1237.0,4,1521,2775,3.5,4,9,4,20.0,1,2.0,2.5Unf,Wd Sdng,None,BrkTil,Detchd,325000
8,29,4,4,2014.0,4,2014,2014,3.0,4,6,4,29.0,2,3.0,1Story,VinylSd,BrkFace,CBlock,Attchd,275000
7,12,4,4,1203.0,5,1214,2520,2.5,4,9,3,12.0,2,3.0,2Story,VinylSd,BrkFace,PConc,Attchd,290000
6,8,3,3,1208.0,5,1494,1494,3.0,3,7,2,36.0,3,2.0,1Story,Plywood,BrkCmn,CBlock,Attchd,169000
5,56,3,3,616.0,4,616,616,1.0,3,4,0,85.0,1,1.0,1Story,Wd Sdng,None,CBlock,Detchd,89000
6,12,3,4,789.0,4,789,1465,2.5,3,7,4,12.0,3,2.0,2Story,VinylSd,None,PConc,Attchd,180400
8,5,4,4,3206.0,5,1629,1629,3.0,4,7,4,6.0,2,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,284000
5,49,3,3,912.0,5,912,912,1.0,3,5,0,49.0,2,1.0,1Story,Wd Sdng,None,CBlock,Attchd,114500
7,0,4,4,1552.0,5,1552,1552,2.0,4,7,0,1.0,2,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,212900
7,7,4,4,1413.0,5,1430,1430,2.0,4,6,0,8.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,187100
6,8,3,4,729.0,4,729,1458,2.5,3,5,2,8.0,1,2.0,2Story,MetalSd,BrkFace,PConc,Detchd,176000
6,39,3,4,1488.0,5,1488,1488,2.5,3,7,4,39.0,2,2.0,1Story,HdBoard,None,PConc,Attchd,215000
7,4,4,4,770.0,5,770,1582,2.5,4,6,0,4.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,185900
4,39,3,3,864.0,3,864,864,1.0,4,5,0,20.0,1,2.0,1Story,HdBoard,None,CBlock,Detchd,120500
5,1,4,4,732.0,5,734,1838,2.5,3,7,4,1.0,3,2.0,2Story,VinylSd,None,PConc,BuiltIn,192140
5,0,4,3,816.0,5,816,816,1.5,4,5,5,26.0,1,1.0,1Story,VinylSd,None,CBlock,Attchd,130500
4,59,3,0,0.0,3,1088,1529,2.0,3,9,0,64.0,1,1.0,1.5Fin,WdShing,None,Slab,Detchd,98000
9,0,4,4,2271.0,5,2276,2276,3.0,5,7,4,0.0,2,3.0,1Story,VinylSd,Stone,PConc,Attchd,475000
5,57,3,2,961.0,4,1077,1077,1.0,3,6,0,87.0,1,1.0,1Story,MetalSd,None,BrkTil,Detchd,67000
8,0,4,5,1582.0,5,1610,2161,2.5,5,8,4,0.0,3,3.0,2Story,VinylSd,Stone,PConc,Attchd,325624
7,5,4,4,1409.0,5,1409,1409,2.5,4,4,4,5.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,245000
5,4,3,3,1114.0,5,1114,1114,2.5,4,6,0,4.0,1,2.0,1Story,VinylSd,None,PConc,Detchd,159000
5,42,3,3,1073.0,3,1073,1073,2.5,3,6,0,42.0,2,2.0,1Story,MetalSd,BrkFace,CBlock,Attchd,156000
10,1,5,5,3094.0,5,2402,2402,3.0,5,10,4,1.0,3,3.0,1Story,VinylSd,Stone,PConc,Attchd,555000
6,24,3,4,1232.0,3,1232,1232,2.0,3,6,0,24.0,1,2.0,1Story,Plywood,None,PConc,Attchd,162500
6,13,4,4,1344.0,4,1440,1440,4.0,4,8,0,13.0,1,4.0,SFoyer,HdBoard,None,PConc,Attchd,224500
6,58,3,3,1488.0,4,1488,1488,2.5,3,6,3,58.0,2,2.0,1Story,AsbShng,BrkFace,CBlock,Attchd,133000
7,3,4,4,783.0,5,807,1509,2.5,4,8,4,3.0,3,2.0,2Story,VinylSd,None,PConc,Attchd,180000
5,3,3,3,845.0,4,845,845,1.0,4,6,0,26.0,1,1.0,1Story,HdBoard,None,CBlock,Attchd,134500
10,0,5,5,1410.0,5,1426,2945,3.5,4,10,4,0.0,3,3.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,438780
6,46,3,4,1099.0,4,1431,1431,1.5,3,6,4,46.0,2,1.0,SLvl,Plywood,BrkFace,CBlock,Basment,165000
5,42,3,3,892.0,3,892,892,1.0,3,5,0,42.0,2,1.0,1Story,HdBoard,BrkFace,CBlock,Attchd,100000
7,49,3,3,1329.0,4,1329,1329,1.5,3,5,4,49.0,1,2.0,1Story,Plywood,BrkFace,CBlock,Attchd,176000
5,32,3,3,1763.0,3,1779,1779,2.5,3,6,4,51.0,1,2.0,1Story,Wd Sdng,None,CBlock,Attchd,170000
7,2,4,4,1373.0,5,1555,1555,2.0,4,7,3,2.0,3,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,174000
6,58,3,3,768.0,3,788,1236,3.0,3,6,4,23.0,1,1.0,1.5Fin,Stucco,None,PConc,Detchd,127000
7,9,3,4,831.0,5,873,1651,2.5,3,7,3,9.0,3,2.0,2Story,VinylSd,None,PConc,BuiltIn,185900
5,13,3,2,190.0,4,886,886,1.0,3,4,0,71.0,1,1.0,1Story,MetalSd,None,BrkTil,Attchd,91300
6,3,4,4,1682.0,5,1700,1700,3.0,4,7,0,3.0,2,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,200000
6,57,3,3,1040.0,5,1168,1846,2.0,3,7,4,58.0,1,1.0,1.5Fin,Wd Sdng,BrkFace,CBlock,Attchd,143000
5,48,4,3,1052.0,5,1252,1920,3.0,4,8,4,48.0,1,2.0,1.5Fin,MetalSd,None,CBlock,Attchd,172500
4,44,3,3,1088.0,3,1088,1088,1.0,3,4,0,5.0,1,2.0,1Story,VinylSd,Stone,CBlock,Detchd,110000
4,52,3,3,1040.0,3,1362,1362,2.0,3,6,4,27.0,2,3.0,1Story,Wd Sdng,BrkFace,CBlock,Attchd,140000
6,1,4,4,1314.0,4,1314,1314,2.0,4,6,4,1.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,176432
6,17,3,4,1278.0,4,1294,1294,3.0,4,6,0,17.0,2,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,179200
7,0,4,4,1274.0,5,1274,1274,3.0,4,6,0,2.0,2,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,203000
7,0,4,4,1689.0,5,1689,1689,2.0,4,7,0,0.0,2,3.0,1Story,VinylSd,Stone,PConc,Attchd,248328
9,1,5,5,1641.0,5,1641,1641,3.0,5,7,0,1.0,3,3.0,1Story,CemntBd,BrkFace,PConc,Attchd,316500
7,58,3,3,570.0,3,617,1079,1.0,3,5,4,60.0,1,1.0,1.5Fin,BrkFace,None,CBlock,Attchd,125600
5,49,3,3,984.0,4,984,984,2.0,2,5,0,49.0,1,1.0,1Story,MetalSd,BrkFace,CBlock,Detchd,110000
4,57,3,3,960.0,4,960,960,1.0,2,5,0,10.0,1,1.0,1Story,MetalSd,None,PConc,Detchd,108500
5,58,2,3,540.0,3,1044,1044,1.0,2,4,0,58.0,1,2.0,1Story,Wd Sdng,None,CBlock,Basment,55993
5,1,3,3,1027.0,5,1027,1633,1.0,4,7,4,62.0,1,1.0,1.5Fin,VinylSd,None,BrkTil,Detchd,129000
6,19,3,4,1112.0,4,1137,1137,3.0,4,5,3,19.0,1,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,176000
6,46,3,3,1380.0,2,1380,1380,1.5,3,6,0,46.0,1,1.0,1Story,HdBoard,BrkFace,CBlock,Attchd,154000
6,22,4,4,1256.0,5,1256,1256,2.0,4,6,2,22.0,1,2.0,1Story,Plywood,BrkFace,CBlock,Attchd,180000
5,31,3,4,1142.0,3,1142,1142,2.5,3,6,1,31.0,3,2.0,1Story,CemntBd,None,PConc,Attchd,134000
6,6,3,3,1202.0,3,2158,2158,3.0,4,7,4,57.0,1,2.0,1Story,WdShing,None,CBlock,Attchd,243000
8,4,4,4,1616.0,5,1629,1629,3.0,4,9,4,5.0,3,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,270000
6,24,3,3,1084.0,3,1080,1080,1.5,3,5,0,24.0,1,2.0,1Story,VinylSd,None,PConc,Attchd,134000
7,16,4,4,1347.0,5,1372,2646,3.5,4,9,3,16.0,2,3.0,2Story,HdBoard,BrkFace,PConc,Attchd,260000
7,1,4,4,738.0,4,738,1491,2.5,4,7,4,1.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,168675
6,13,3,4,392.0,4,924,1694,2.5,3,7,3,13.0,3,2.0,SLvl,HdBoard,BrkFace,PConc,BuiltIn,160000
6,3,4,4,704.0,5,704,1422,2.5,4,7,4,4.0,3,2.0,2Story,VinylSd,None,PConc,Attchd,173000
7,0,4,4,1293.0,5,1301,1301,3.0,4,5,4,0.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,187750
7,17,3,4,791.0,4,1236,2093,2.5,3,7,3,22.0,3,2.0,2Story,Plywood,BrkFace,CBlock,Attchd,215000
5,41,3,3,1073.0,4,1073,1073,1.0,3,6,0,41.0,2,1.0,1Story,MetalSd,BrkFace,CBlock,Attchd,120000
7,1,4,4,1494.0,5,1506,1506,3.0,4,7,4,2.0,2,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,249000
7,39,3,3,1334.0,4,1334,1334,3.0,3,7,0,39.0,2,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,164500
7,20,4,0,0.0,4,1295,1295,2.0,4,5,0,20.0,2,1.0,1Story,BrkFace,None,CBlock,Attchd,230000
7,17,3,3,672.0,4,672,1344,2.5,4,6,4,28.0,1,2.0,2Story,Wd Sdng,None,BrkTil,Attchd,140000
5,57,3,3,732.0,3,732,732,2.0,3,4,0,57.0,1,1.0,1Story,MetalSd,None,CBlock,Detchd,118900
8,1,4,4,1468.0,5,1468,1468,2.0,4,6,4,1.0,2,3.0,1Story,VinylSd,None,PConc,Attchd,239900
6,31,3,4,1069.0,4,1069,1069,2.5,3,4,1,31.0,2,2.0,1Story,Plywood,None,CBlock,Attchd,146300
5,33,3,4,1040.0,4,1040,1040,1.0,3,6,0,33.0,1,2.0,1Story,CemntBd,None,PConc,Attchd,124000
5,44,3,4,925.0,3,999,999,2.0,3,6,0,44.0,1,1.0,SFoyer,HdBoard,None,CBlock,Detchd,130000
7,6,3,4,1349.0,5,1349,1349,2.0,3,6,0,7.0,1,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,179000
7,19,3,4,1424.0,5,1442,1442,2.0,3,5,0,19.0,2,2.0,1Story,HdBoard,None,PConc,Attchd,180500
4,60,3,3,747.0,3,747,747,1.0,3,4,0,65.0,1,1.0,1Story,MetalSd,None,CBlock,Attchd,80000
8,0,4,4,1573.0,5,1578,1578,2.0,5,7,4,1.0,3,3.0,1Story,CemntBd,Stone,PConc,Attchd,287090
5,52,3,0,0.0,4,882,882,1.0,3,4,0,52.0,1,1.0,1Story,BrkFace,None,PConc,Detchd,97000
7,4,4,4,1368.0,5,1511,1511,3.0,4,5,3,4.0,3,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,246990
6,43,3,3,1302.0,2,1128,1128,2.0,3,6,3,43.0,1,2.0,1Story,HdBoard,BrkCmn,CBlock,Attchd,154204
7,7,3,3,1312.0,5,1312,1312,1.5,3,6,4,50.0,2,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,186000
5,36,3,3,630.0,3,630,1302,2.5,3,6,0,36.0,1,1.0,2Story,HdBoard,BrkFace,CBlock,Detchd,111750
9,6,5,5,2846.0,5,2696,2696,3.5,5,10,4,7.0,3,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,500000
7,1,4,4,628.0,5,628,1356,2.5,4,6,4,1.0,3,2.0,2Story,VinylSd,None,PConc,BuiltIn,177439
9,1,5,5,1104.0,5,1130,2184,3.5,5,10,4,1.0,3,3.0,2Story,VinylSd,Stone,PConc,Attchd,335000
7,32,3,3,803.0,3,1098,1964,2.5,3,8,4,32.0,2,2.0,2Story,Plywood,BrkFace,CBlock,Attchd,205000
8,17,4,4,1312.0,4,1321,1321,2.0,4,4,3,17.0,2,2.0,1Story,CemntBd,None,PConc,Attchd,212000
8,5,4,5,1594.0,5,1646,1646,3.5,4,5,4,6.0,3,2.0,1Story,CemntBd,Stone,PConc,Attchd,246000
7,25,4,4,1260.0,3,1260,1260,3.0,3,6,0,25.0,1,2.0,1Story,WdShing,BrkFace,CBlock,Attchd,181900
5,9,3,3,926.0,3,926,1316,2.0,3,6,0,36.0,1,2.0,1.5Fin,Wd Sdng,None,BrkTil,Detchd,130000
5,5,3,2,264.0,5,768,1432,2.0,3,7,0,97.0,1,2.0,2Story,Wd Sdng,None,BrkTil,Detchd,132000
7,6,4,4,779.0,5,1029,1958,3.5,4,7,3,13.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,220000
8,8,4,4,1753.0,5,1788,1788,2.0,5,7,3,8.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,236500
8,0,4,4,832.0,5,832,1935,3.5,3,8,0,0.0,3,2.0,2Story,VinylSd,Stone,PConc,BuiltIn,263435
6,50,3,3,1272.0,3,1272,1969,2.0,3,9,4,70.0,1,2.0,1.5Fin,Wd Sdng,None,BrkTil,Detchd,141000
7,5,4,4,847.0,5,847,1986,2.5,4,9,4,5.0,3,2.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,213000
7,0,4,4,1214.0,5,1214,1214,2.0,4,6,0,0.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,179781
8,1,4,4,1342.0,5,1342,1342,3.0,4,6,4,1.0,3,2.0,1Story,MetalSd,BrkFace,PConc,Attchd,234250
8,32,4,4,1565.0,3,2898,2898,3.0,4,10,4,32.0,3,2.0,1Story,Stone,None,CBlock,Attchd,287000
6,57,3,3,960.0,3,986,986,1.0,3,5,4,81.0,1,1.0,1Story,Wd Sdng,None,BrkTil,Detchd,102000
7,57,3,3,637.0,5,1108,1108,1.0,4,6,4,77.0,1,1.0,1.5Unf,Wd Sdng,None,PConc,Attchd,139400
3,56,3,3,672.0,3,694,1214,1.0,3,6,0,8.0,1,3.0,1.5Fin,Wd Sdng,None,PConc,Detchd,105000
8,37,4,3,2217.0,5,2217,2217,3.0,4,8,3,37.0,1,2.0,1Story,Wd Sdng,None,PConc,Attchd,268000
6,40,4,4,697.0,3,1575,2201,2.0,4,8,4,40.0,1,2.0,SLvl,Plywood,None,CBlock,Attchd,274970
7,3,4,4,1220.0,5,1220,1220,2.0,4,5,4,4.0,3,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,180000
7,3,3,3,689.0,5,689,1378,2.0,4,7,4,80.0,1,2.0,2Story,MetalSd,None,BrkTil,Detchd,161000
4,4,3,0,0.0,5,930,930,1.0,4,6,0,64.0,1,1.0,1Story,MetalSd,None,CBlock,Detchd,84900
5,52,3,3,988.0,3,988,988,2.0,3,5,0,52.0,1,1.0,1Story,MetalSd,None,CBlock,Attchd,119000
8,2,4,5,1964.0,5,1964,1964,3.5,4,7,4,3.0,3,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,370000
7,1,4,4,1270.0,5,1270,1270,2.0,4,6,0,2.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,175900
5,30,3,0,0.0,3,1120,2240,2.0,3,12,0,30.0,1,2.0,2Story,Plywood,None,Slab,Detchd,142953
8,12,4,4,1494.0,5,1494,1494,2.5,4,5,4,13.0,3,2.0,1Story,BrkFace,None,PConc,Attchd,279700
5,49,3,2,1179.0,4,1364,1364,1.5,3,6,4,49.0,2,1.0,1Story,BrkFace,None,CBlock,Attchd,132000
9,9,4,5,1440.0,5,1476,2153,3.5,5,8,5,9.0,3,3.0,2Story,VinylSd,BrkFace,PConc,Attchd,313000
4,56,3,3,637.0,4,897,1336,1.5,3,7,0,12.0,1,1.0,1.5Fin,MetalSd,None,CBlock,CarPort,108000
7,4,4,4,746.0,5,760,1656,2.5,4,7,4,5.0,3,2.0,2Story,VinylSd,Stone,PConc,BuiltIn,165400
6,11,4,4,781.0,5,795,1499,2.5,4,6,3,11.0,2,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,187000
8,13,4,4,1462.0,5,1490,2794,3.5,5,9,3,14.0,3,3.0,2Story,VinylSd,BrkFace,PConc,Attchd,403000
6,31,3,3,848.0,3,1118,2030,2.5,4,8,3,31.0,3,2.0,2Story,Plywood,BrkFace,CBlock,Attchd,195000
6,46,3,3,1218.0,3,1254,1254,2.0,3,6,4,46.0,2,2.0,SLvl,WdShing,BrkFace,CBlock,Attchd,158500
8,4,4,4,1065.0,5,1091,1989,3.5,4,7,4,4.0,3,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,255000
5,52,3,3,1898.0,5,1898,1898,2.5,3,7,3,52.0,1,2.0,1Story,BrkFace,None,PConc,Attchd,236500
5,41,3,3,988.0,3,988,988,2.0,3,5,0,33.0,1,1.0,1Story,HdBoard,BrkFace,CBlock,Detchd,129250
7,13,3,3,1501.0,3,1801,1801,3.0,3,6,3,51.0,3,2.0,1Story,BrkFace,None,CBlock,Attchd,289000
5,32,3,0,0.0,3,936,1872,3.0,3,8,0,32.0,1,2.0,2Story,Plywood,None,CBlock,Attchd,100000
8,6,4,4,1531.0,5,1531,2439,3.5,4,7,3,6.0,3,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,275000
8,8,4,4,850.0,5,886,1764,2.5,4,7,3,9.0,1,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,207000
5,8,3,3,864.0,4,1200,1200,2.5,4,6,0,29.0,1,2.0,1Story,MetalSd,BrkFace,CBlock,Detchd,146000
6,34,3,3,494.0,5,494,1030,1.5,3,6,0,33.0,1,1.0,2Story,HdBoard,BrkFace,CBlock,Detchd,116000
7,11,3,4,1057.0,5,1057,2034,3.5,4,8,0,11.0,2,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,219500
7,6,4,4,1405.0,5,1405,1405,2.0,4,6,3,6.0,2,2.0,1Story,VinylSd,Stone,PConc,Attchd,173000
4,53,3,3,1134.0,5,1229,1229,1.0,3,6,0,53.0,2,1.0,1Story,VinylSd,None,CBlock,Attchd,135000
7,4,4,4,979.0,5,992,1932,3.5,4,7,4,4.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,213000
6,12,3,3,967.0,3,1299,1299,1.0,4,6,3,53.0,1,2.0,1Story,VinylSd,None,CBlock,Attchd,150000
7,0,4,5,1258.0,5,1402,1402,2.0,4,7,4,1.0,3,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,194201
7,3,4,4,1346.0,5,1504,1504,2.0,4,7,4,4.0,3,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,181000
6,49,3,3,1442.0,4,1442,1442,1.5,3,7,0,49.0,2,1.0,1Story,MetalSd,BrkFace,CBlock,Attchd,157900
7,6,4,4,951.0,5,951,1779,3.5,4,7,3,7.0,3,2.0,2Story,VinylSd,None,PConc,Attchd,217000
8,3,4,4,1082.0,5,1082,1953,2.5,4,9,4,4.0,2,3.0,2Story,VinylSd,None,PConc,Attchd,252000
7,4,4,4,872.0,5,872,1909,2.5,4,8,0,4.0,2,2.0,2Story,VinylSd,None,PConc,BuiltIn,197000
7,4,4,4,868.0,5,868,1630,2.5,4,7,4,5.0,3,2.0,2Story,VinylSd,BrkFace,PConc,BuiltIn,189500
5,56,3,3,686.0,4,686,1250,2.0,2,7,0,51.0,1,1.0,1.5Fin,Stucco,None,BrkTil,Detchd,116000
6,47,3,3,1328.0,3,1328,1328,2.5,3,6,4,47.0,1,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,143000
5,57,3,3,876.0,3,988,988,1.0,3,6,0,57.0,1,1.0,1Story,MetalSd,None,CBlock,Attchd,119000
6,54,3,3,854.0,2,854,1278,1.0,3,6,0,54.0,1,1.0,1.5Fin,MetalSd,None,CBlock,Attchd,127500
6,1,4,4,858.0,5,858,1716,2.5,4,7,0,1.0,2,2.0,2Story,VinylSd,None,PConc,Attchd,200825
2,51,3,3,498.0,3,498,498,1.0,3,3,0,84.0,1,1.0,1Story,MetalSd,None,BrkTil,Detchd,35000
7,30,4,4,1420.0,5,1420,2840,3.0,4,8,4,30.0,3,4.0,2Story,Plywood,BrkFace,PConc,Attchd,292500
6,38,3,3,483.0,3,483,987,1.5,3,5,0,21.0,1,1.0,2Story,HdBoard,BrkFace,CBlock,Detchd,106000
4,60,3,2,660.0,3,756,756,1.0,3,4,0,65.0,1,2.0,1Story,Wd Sdng,None,BrkTil,Detchd,85000
8,6,4,5,1712.0,5,1712,1712,3.0,4,8,4,7.0,2,3.0,1Story,VinylSd,BrkFace,PConc,Attchd,286500
6,33,3,4,1069.0,3,1069,1069,2.0,3,4,2,33.0,2,2.0,1Story,Plywood,None,CBlock,Attchd,127500
7,0,4,4,1335.0,5,1335,1335,2.0,4,6,0,0.0,2,2.0,1Story,VinylSd,None,PConc,Attchd,210400
8,4,5,5,1518.0,5,1518,1518,1.5,5,6,4,5.0,2,2.0,1Story,MetalSd,BrkFace,PConc,Attchd,274000
8,1,4,4,920.0,5,920,1780,3.5,4,6,4,1.0,3,2.0,2Story,VinylSd,None,PConc,Attchd,264966
4,57,2,3,771.0,2,866,1484,2.0,3,6,0,97.0,1,1.0,1.5Fin,Wd Sdng,None,CBlock,Detchd,50000
5,60,3,2,686.0,3,966,1652,3.0,3,7,0,49.0,1,1.0,1.5Fin,MetalSd,None,PConc,Detchd,139000
7,17,4,4,1223.0,4,1271,2503,3.5,4,7,3,17.0,2,2.0,2Story,HdBoard,BrkFace,PConc,Attchd,300000
8,14,4,4,1952.0,4,2000,2704,3.5,5,9,3,37.0,3,2.0,SLvl,Plywood,None,CBlock,Attchd,345000
8,12,4,4,1556.0,5,1592,1592,2.0,4,7,3,13.0,3,2.0,1Story,HdBoard,BrkFace,PConc,Attchd,228000
4,56,3,3,686.0,2,810,1328,1.0,3,8,0,66.0,1,1.0,2Story,MetalSd,None,CBlock,Detchd,107000
8,6,4,5,1593.0,5,1593,1593,2.5,5,5,4,7.0,3,2.0,1Story,CemntBd,None,PConc,Attchd,286000
5,42,3,3,912.0,3,912,912,1.0,3,5,0,42.0,1,1.0,1Story,Wd Sdng,None,CBlock,Attchd,115000
8,3,4,4,1273.0,5,1456,1456,2.0,4,7,3,3.0,3,2.0,1Story,VinylSd,BrkFace,PConc,Attchd,215000
7,15,3,3,672.0,2,1272,1944,2.0,3,8,0,94.0,1,1.0,2Story,Wd Sdng,None,BrkTil,Detchd,179900
8,25,4,4,1488.0,3,1502,1502,2.5,4,4,0,25.0,2,2.0,1Story,HdBoard,None,PConc,Attchd,212000
8,1,4,4,1074.0,5,1074,2064,2.5,4,7,4,1.0,3,2.0,2Story,VinylSd,BrkFace,PConc,Attchd,250000
5,56,3,3,1042.0,5,1042,1576,1.0,3,8,4,78.0,1,1.0,1.5Fin,MetalSd,None,BrkTil,Detchd,149000
6,12,3,4,773.0,4,773,1658,3.5,3,8,3,13.0,3,2.0,2Story,HdBoard,None,PConc,Attchd,188000
3,5,3,3,713.0,5,713,713,1.0,4,5,0,70.0,1,1.0,1Story,VinylSd,None,PConc,Detchd,99800
7,9,3,3,718.0,5,1576,2554,1.5,3,8,0,11.0,1,2.0,2Story,Wd Sdng,None,BrkTil,Detchd,159500
7,6,4,4,384.0,5,744,1374,3.5,4,7,4,6.0,3,2.0,SLvl,VinylSd,None,PConc,BuiltIn,184500
8,0,4,5,1482.0,5,1482,2574,2.5,5,10,4,0.0,3,3.0,2Story,CemntBd,Stone,PConc,BuiltIn,276000
6,31,3,4,804.0,3,804,1548,3.5,4,7,3,31.0,1,2.0,2Story,Plywood,None,CBlock,Detchd,155000
5,9,3,3,1188.0,5,1404,1404,2.0,3,7,1,40.0,1,2.0,1Story,HdBoard,BrkFace,CBlock,Attchd,160000
5,42,3,3,720.0,4,720,1440,1.5,3,7,1,42.0,3,2.0,2Story,HdBoard,None,CBlock,Attchd,157500
8,15,4,4,1679.0,5,1803,1803,4.0,4,6,3,16.0,1,2.0,1Story,VinylSd,None,PConc,Attchd,285000
7,12,4,4,672.0,5,1302,2037,2.5,4,8,3,12.0,3,2.0,SLvl,VinylSd,None,PConc,Attchd,229000
4,14,3,3,1151.0,5,845,1281,3.0,3,6,0,29.0,1,2.0,1.5Fin,MetalSd,None,CBlock,Detchd,128500
